tool,id,cwe
semgrep,generic.secrets.security.detected-aws-access-key-id-value.detected-aws-access-key-id-value,CWE-798
semgrep,generic.secrets.security.detected-aws-account-id.detected-aws-account-id,CWE-798
semgrep,generic.secrets.security.detected-aws-appsync-graphql-key.detected-aws-appsync-graphql-key,CWE-798
semgrep,generic.secrets.security.detected-aws-secret-access-key.detected-aws-secret-access-key,CWE-798
semgrep,generic.secrets.security.detected-aws-session-token.detected-aws-session-token,CWE-798
semgrep,generic.secrets.security.detected-bcrypt-hash.detected-bcrypt-hash,CWE-798
semgrep,generic.secrets.security.detected-codeclimate.detected-codeclimate,CWE-798
semgrep,generic.secrets.security.detected-etc-shadow.detected-etc-shadow,CWE-798
semgrep,generic.secrets.security.detected-facebook-access-token.detected-facebook-access-token,CWE-798
semgrep,generic.secrets.security.detected-facebook-oauth.detected-facebook-oauth,CWE-798
semgrep,generic.secrets.security.detected-generic-api-key.detected-generic-api-key,CWE-798
semgrep,generic.secrets.security.detected-generic-secret.detected-generic-secret,CWE-798
semgrep,generic.secrets.security.detected-github-token.detected-github-token,CWE-798
semgrep,generic.secrets.security.detected-google-oauth-access-token.detected-google-oauth-access-token,CWE-798
semgrep,generic.secrets.security.detected-heroku-api-key.detected-heroku-api-key,CWE-798
semgrep,generic.secrets.security.detected-hockeyapp.detected-hockeyapp,CWE-798
semgrep,generic.secrets.security.detected-jwt-token.detected-jwt-token,CWE-321
semgrep,generic.secrets.security.detected-kolide-api-key.detected-kolide-api-key,CWE-798
semgrep,generic.secrets.security.detected-mailchimp-api-key.detected-mailchimp-api-key,CWE-798
semgrep,generic.secrets.security.detected-mailgun-api-key.detected-mailgun-api-key,CWE-798
semgrep,generic.secrets.security.detected-npm-registry-auth-token.detected-npm-registry-auth-token,CWE-798
semgrep,generic.secrets.security.detected-onfido-live-api-token.detected-onfido-live-api-token,CWE-798
semgrep,generic.secrets.security.detected-outlook-team.detected-outlook-team,CWE-798
semgrep,generic.secrets.security.detected-paypal-braintree-access-token.detected-paypal-braintree-access-token,CWE-798
semgrep,generic.secrets.security.detected-pgp-private-key-block.detected-pgp-private-key-block,CWE-798
semgrep,generic.secrets.security.detected-picatic-api-key.detected-picatic-api-key,CWE-798
semgrep,generic.secrets.security.detected-private-key.detected-private-key,CWE-798
semgrep,generic.secrets.security.detected-sauce-token.detected-sauce-token,CWE-798
semgrep,generic.secrets.security.detected-sendgrid-api-key.detected-sendgrid-api-key,CWE-798
semgrep,generic.secrets.security.detected-slack-token.detected-slack-token,CWE-798
semgrep,generic.secrets.security.detected-slack-webhook.detected-slack-webhook,CWE-798
semgrep,generic.secrets.security.detected-snyk-api-key.detected-snyk-api-key,CWE-798
semgrep,generic.secrets.security.detected-softlayer-api-key.detected-softlayer-api-key,CWE-798
semgrep,generic.secrets.security.detected-sonarqube-docs-api-key.detected-sonarqube-docs-api-key,CWE-798
semgrep,generic.secrets.security.detected-square-access-token.detected-square-access-token,CWE-798
semgrep,generic.secrets.security.detected-square-oauth-secret.detected-square-oauth-secret,CWE-798
semgrep,generic.secrets.security.detected-ssh-password.detected-ssh-password,CWE-798
semgrep,generic.secrets.security.detected-stripe-api-key.detected-stripe-api-key,CWE-798
semgrep,generic.secrets.security.detected-stripe-restricted-api-key.detected-stripe-restricted-api-key,CWE-798
semgrep,generic.secrets.security.detected-telegram-bot-api-key.detected-telegram-bot-api-key,CWE-798
semgrep,generic.secrets.security.detected-twilio-api-key.detected-twilio-api-key,CWE-798
semgrep,generic.secrets.security.google-maps-apikeyleak.google-maps-apikeyleak,CWE-538
semgrep,generic.unicode.security.bidi.contains-bidirectional-characters,CWE-94
semgrep,generic.visualforce.security.ncino.html.usesriforcdns.use-SRI-for-CDNs,CWE-346
semgrep,generic.visualforce.security.ncino.vf.xssfromunescapedurlparam.xss-from-unescaped-url-param,CWE-79
semgrep,generic.visualforce.security.ncino.xml.cspheaderattribute.csp-header-attribute,CWE-79
semgrep,generic.visualforce.security.ncino.xml.visualforceapiversion.visualforce-page-api-version,CWE-79
semgrep,go.aws-lambda.security.database-sqli.database-sqli,CWE-89
semgrep,go.aws-lambda.security.tainted-sql-string.tainted-sql-string,CWE-89
semgrep,go.gin.command-injection.gin-command-injection.gin-command-injection-taint,CWE-78
semgrep,go.gin.nosql.gin-mongo-nosql-taint.gin-mongo-nosqli-taint,CWE-943
semgrep,go.gin.path-traversal.gin-path-traversal-taint.gin-path-traversal-taint,CWE-22
semgrep,go.gin.ssrf.gin-tainted-url-host.gin-tainted-url-host,CWE-918
semgrep,go.gin.xss.gin-formatted-template-string-taint.formatted-template-string-taint,CWE-79
semgrep,go.gorilla.command-injection.gorilla-command-injection-taint.gorilla-command-injection-taint,CWE-78
semgrep,go.gorilla.nosql.gorilla-mongo-nosqli-taint.gorilla-mongo-nosqli-taint,CWE-943
semgrep,go.gorilla.path-traversal.gorilla-path-traversal.gorilla-path-traversal-taint,CWE-22
semgrep,go.gorilla.security.audit.session-cookie-missing-httponly.session-cookie-missing-httponly,CWE-1004
semgrep,go.gorilla.security.audit.session-cookie-missing-secure.session-cookie-missing-secure,CWE-614
semgrep,go.gorilla.security.audit.session-cookie-samesitenone.session-cookie-samesitenone,CWE-1275
semgrep,go.gorilla.security.audit.websocket-missing-origin-check.websocket-missing-origin-check,CWE-352
semgrep,go.gorilla.sql.gorilla-go-vanillasql-format-string-sqli-taint-med-conf.gorilla-go-vanillasql-format-string-sqli-taint-med-conf,CWE-89
semgrep,go.gorilla.sql.gorilla-go-vanillasql-format-string-sqli-taint.gorilla-go-vanillasql-format-string-sqli-taint,CWE-89
semgrep,go.gorilla.sql.gorilla-pg-sqli-taint.gorilla-pg-sqli-taint,CWE-89
semgrep,go.gorilla.sql.gorilla-pgx-slqi-taint.gorilla-pgx-sqli-taint,CWE-89
semgrep,go.gorilla.ssrf.gorilla-tainted-url-host.gorilla-tainted-url-host,CWE-918
semgrep,go.gorilla.xss.gorilla-formatted-template-string-taint.formatted-template-string-taint,CWE-79
semgrep,go.gorilla.xss.gorilla-no-direct-write-to-responsewriter-traint.gorilla-no-direct-write-to-responsewriter-taint,CWE-79
semgrep,go.gorilla.xxe.gorilla-libxml2-xxe-taint.libxml2-xxe-taint,CWE-611
semgrep,go.grpc.command-injection.grpc-command-injection.grpc-http-command-injection-taint,CWE-78
semgrep,go.grpc.nosql.grpc-mongo-nosqli-taint.grpc-mongo-nosqli-taint,CWE-943
semgrep,go.grpc.path-traversal.grpc-path-traversal-taint.grpc-path-traversal-taint,CWE-22
semgrep,go.grpc.security.grpc-client-insecure-connection.grpc-client-insecure-connection,CWE-300
semgrep,go.grpc.security.grpc-server-insecure-connection.grpc-server-insecure-connection,CWE-300
semgrep,go.grpc.sql.grpc-pg-sqli-taint-med-conf.grpc-pg-sqli-taint-med-conf,CWE-89
semgrep,go.grpc.sql.grpc-pg-sqli-taint.grpc-pg-sqli-taint,CWE-89
semgrep,go.grpc.sql.grpc-pgx-sqli-taint-med-conf.grpc-pgx-sqli-taint-med-conf,CWE-89
semgrep,go.grpc.sql.grpc-pgx-sqli-taint.grpc-pgx-sqli-taint,CWE-89
semgrep,go.grpc.sql.grpc-vanillasql-format-string-sqli-taint-med-conf.grpc-vanillasql-format-string-sqli-taint-med-conf,CWE-89
semgrep,go.grpc.sql.grpc-vanillasql-format-string-sqli-taint.grpc-vanillasql-format-string-sqli-taint,CWE-89
semgrep,go.grpc.ssrf.grpc-tainted-url-host.grpc-tainted-url-host,CWE-918
semgrep,go.grpc.tls.grpc-client-new-insecure-connection.grpc-client-new-insecure-connection,CWE-300
semgrep,go.jwt-go.security.audit.jwt-parse-unverified.jwt-go-parse-unverified,CWE-345
semgrep,go.jwt-go.security.jwt-none-alg.jwt-go-none-algorithm,CWE-327
semgrep,go.jwt-go.security.jwt.hardcoded-jwt-key,CWE-798
semgrep,go.lang.security.audit.crypto.bad_imports.insecure-module-used,CWE-327
semgrep,go.lang.security.audit.crypto.insecure_ssh.avoid-ssh-insecure-ignore-host-key,CWE-322
semgrep,go.lang.security.audit.crypto.math_random.math-random-used,CWE-338
semgrep,go.lang.security.audit.crypto.missing-ssl-minversion.missing-ssl-minversion,CWE-327
semgrep,go.lang.security.audit.crypto.ssl.ssl-v3-is-insecure,CWE-327
semgrep,go.lang.security.audit.crypto.tls.tls-with-insecure-cipher,CWE-327
semgrep,go.lang.security.audit.crypto.use_of_weak_crypto.use-of-DES,CWE-327
semgrep,go.lang.security.audit.crypto.use_of_weak_crypto.use-of-md5,CWE-328
semgrep,go.lang.security.audit.crypto.use_of_weak_crypto.use-of-rc4,CWE-327
semgrep,go.lang.security.audit.crypto.use_of_weak_crypto.use-of-sha1,CWE-328
semgrep,go.lang.security.audit.crypto.use_of_weak_rsa_key.use-of-weak-rsa-key,CWE-326
semgrep,go.lang.security.audit.dangerous-command-write.dangerous-command-write,CWE-78
semgrep,go.lang.security.audit.dangerous-exec-cmd.dangerous-exec-cmd,CWE-94
semgrep,go.lang.security.audit.dangerous-exec-command.dangerous-exec-command,CWE-94
semgrep,go.lang.security.audit.dangerous-syscall-exec.dangerous-syscall-exec,CWE-94
semgrep,go.lang.security.audit.database.string-formatted-query.string-formatted-query,CWE-89
semgrep,go.lang.security.audit.md5-used-as-password.md5-used-as-password,CWE-327
semgrep,go.lang.security.audit.net.bind_all.avoid-bind-to-all-interfaces,CWE-200
semgrep,go.lang.security.audit.net.cookie-missing-httponly.cookie-missing-httponly,CWE-1004
semgrep,go.lang.security.audit.net.cookie-missing-secure.cookie-missing-secure,CWE-614
semgrep,go.lang.security.audit.net.dynamic-httptrace-clienttrace.dynamic-httptrace-clienttrace,CWE-913
semgrep,go.lang.security.audit.net.formatted-template-string.formatted-template-string,CWE-79
semgrep,go.lang.security.audit.net.pprof.pprof-debug-exposure,CWE-489
semgrep,go.lang.security.audit.net.unescaped-data-in-htmlattr.unescaped-data-in-htmlattr,CWE-79
semgrep,go.lang.security.audit.net.unescaped-data-in-js.unescaped-data-in-js,CWE-79
semgrep,go.lang.security.audit.net.unescaped-data-in-url.unescaped-data-in-url,CWE-79
semgrep,go.lang.security.audit.net.use-tls.use-tls,CWE-319
semgrep,go.lang.security.audit.net.wip-xss-using-responsewriter-and-printf.wip-xss-using-responsewriter-and-printf,CWE-79
semgrep,go.lang.security.audit.reflect-makefunc.reflect-makefunc,CWE-913
semgrep,go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,CWE-89
semgrep,go.lang.security.audit.sqli.pg-orm-sqli.pg-orm-sqli,CWE-89
semgrep,go.lang.security.audit.sqli.pg-sqli.pg-sqli,CWE-89
semgrep,go.lang.security.audit.sqli.pgx-sqli.pgx-sqli,CWE-89
semgrep,go.lang.security.audit.unsafe-reflect-by-name.unsafe-reflect-by-name,CWE-470
semgrep,go.lang.security.audit.xss.import-text-template.import-text-template,CWE-79
semgrep,go.lang.security.audit.xss.no-direct-write-to-responsewriter.no-direct-write-to-responsewriter,CWE-79
semgrep,go.lang.security.audit.xss.no-fprintf-to-responsewriter.no-fprintf-to-responsewriter,CWE-79
semgrep,go.lang.security.audit.xss.no-interpolation-in-tag.no-interpolation-in-tag,CWE-79
semgrep,go.lang.security.audit.xss.no-interpolation-js-template-string.no-interpolation-js-template-string,CWE-79
semgrep,go.lang.security.audit.xss.no-io-writestring-to-responsewriter.no-io-writestring-to-responsewriter,CWE-79
semgrep,go.lang.security.audit.xss.no-printf-in-responsewriter.no-printf-in-responsewriter,CWE-79
semgrep,go.lang.security.audit.xss.template-html-does-not-escape.unsafe-template-type,CWE-79
semgrep,go.lang.security.bad_tmp.bad-tmp-file-creation,CWE-377
semgrep,go.lang.security.decompression_bomb.potential-dos-via-decompression-bomb,CWE-400
semgrep,go.lang.security.filepath-clean-misuse.filepath-clean-misuse,CWE-22
semgrep,go.lang.security.injection.open-redirect.open-redirect,CWE-601
semgrep,go.lang.security.injection.raw-html-format.raw-html-format,CWE-79
semgrep,go.lang.security.injection.tainted-sql-string.tainted-sql-string,CWE-89
semgrep,go.lang.security.injection.tainted-url-host.tainted-url-host,CWE-918
semgrep,go.lang.security.reverseproxy-director.reverseproxy-director,CWE-115
semgrep,go.lang.security.zip.path-traversal-inside-zip-extraction,CWE-22
semgrep,go.net.active-debug-code.write-pprof-profile-output.write-pprof-profile-output,CWE-489
semgrep,go.net.command-injection.net-http-command-injection-taint.net-http-command-injection-taint,CWE-78
semgrep,go.net.csrf.gorilla-csrf.go-net-http-form-without-gorilla-csrf-protection.go-net-http-form-without-gorilla-csrf-protection,CWE-352
semgrep,go.net.csrf.gorilla-csrf.go-net-http-handlefunc-without-gorilla-csrf-protection.go-net-http-handlefunc-without-gorilla-csrf-protection,CWE-352
semgrep,go.net.csrf.gorilla-csrf.go-net-http-route-without-gorilla-csrf-protection.go-net-http-route-without-gorilla-csrf-protection,CWE-352
semgrep,go.net.nosql.net-mongo-nosqli-taint.net-mongo-nosqli-taint,CWE-943
semgrep,go.net.path-traversal.net-http-path-traversal-taint-mux.net-http-path-traversal-taint-mux,CWE-22
semgrep,go.net.path-traversal.net-http-path-traversal-taint.net-http-path-traversal-taint,CWE-22
semgrep,go.net.sql.go-vanillasql-format-string-sqli-taint-med-conf.go-vanillasql-format-string-sqli-taint-med-conf,CWE-89
semgrep,go.net.sql.go-vanillasql-format-string-sqli-taint.go-vanillasql-format-string-sqli-taint,CWE-89
semgrep,go.net.sql.pg-orm-sqli-taint.pg-orm-sqli-taint,CWE-89
semgrep,go.net.sql.pg-sqli-taint-med-conf.pg-sqli-taint-med-conf,CWE-89
semgrep,go.net.sql.pg-sqli-taint.pg-sqli-taint,CWE-89
semgrep,go.net.sql.pgx-sqli-taint-med-conf.pgx-sqli-taint-med-conf,CWE-89
semgrep,go.net.sql.pgx-sqli-taint.pgx-sqli-taint,CWE-89
semgrep,go.net.ssrf.http-ssrf-taint.http-ssrf-taint,CWE-918
semgrep,go.net.xss.formatted-template-string-taint.formatted-template-string-taint,CWE-79
semgrep,go.net.xss.no-direct-write-to-responsewriter-taint.no-direct-write-to-responsewriter-taint,CWE-79
semgrep,go.net.xxe.libxml2-xxe-taint.libxml2-xxe-taint,CWE-611
semgrep,go.otto.security.audit.dangerous-execution.dangerous-execution,CWE-94
semgrep,go.secrets.gorilla.gorilla-cookie-store-hardcoded-session-key.gorilla-cookie-store-hardcoded-session-key,CWE-798
semgrep,go.secrets.gorilla.gorilla-csrf-hardcoded-auth-key.gorilla-csrf-hardcoded-auth-key,CWE-798
semgrep,go.secrets.gorm.gorm-empty-password.gorm-empty-password,CWE-287
semgrep,go.secrets.gorm.gorm-hardcoded-secret.gorm-hardcoded-secret,CWE-798
semgrep,go.secrets.mongodb.mongo-empty-password.mongo-empty-password,CWE-287
semgrep,go.secrets.mongodb.mongo-hardcoded-secret.mongo-hardcoded-secret,CWE-798
semgrep,go.secrets.mysql.mysql-empty-password.mysql-empty-password,CWE-287
semgrep,go.secrets.mysql.mysql-hardcoded-secret.mysql-hardcoded-secret,CWE-798
semgrep,go.secrets.oauth2.oauth2-empty-key.oauth2-empty-key,CWE-287
semgrep,go.secrets.oauth2.oauth2-hardcoded-secret.oauth2-hardcoded-secret,CWE-798
semgrep,go.secrets.openai.openai-empty-secret.openai-empty-secret,CWE-287
semgrep,go.secrets.openai.openai-hardcoded-secret.openai-hardcoded-secret,CWE-798
semgrep,go.secrets.pg.pg-empty-password.pg-empty-password,CWE-287
semgrep,go.secrets.pg.pg-hardcoded-secret.pg-hardcoded-secret,CWE-798
semgrep,go.secrets.pgx.pgx-empty-password.pgx-empty-password,CWE-287
semgrep,go.secrets.pgx.pgx-hardcoded-secret.pgx-hardcoded-secret,CWE-798
semgrep,go.secrets.ssh.ssh-empty-password.ssh-empty-password,CWE-287
semgrep,go.secrets.ssh.ssh-harcoded-secret.ssh-hardcoded-secret,CWE-798
semgrep,html.security.audit.missing-integrity.missing-integrity,CWE-353
semgrep,html.security.plaintext-http-link.plaintext-http-link,CWE-319
semgrep,java.android.security.exported_activity.exported_activity,CWE-926
semgrep,java.aws-lambda.security.tainted-sql-string.tainted-sql-string,CWE-89
semgrep,java.aws-lambda.security.tainted-sqli.tainted-sqli,CWE-89
semgrep,java.java-jwt.security.audit.jwt-decode-without-verify.java-jwt-decode-without-verify,CWE-345
semgrep,java.java-jwt.security.jwt-hardcode.java-jwt-hardcoded-secret,CWE-798
semgrep,java.java-jwt.security.jwt-none-alg.java-jwt-none-alg,CWE-327
semgrep,java.jax-rs.security.jax-rs-path-traversal.jax-rs-path-traversal,CWE-22
semgrep,java.jboss.security.seam-log-injection.seam-log-injection,CWE-95
semgrep,java.jboss.security.session_sqli.find-sql-string-concatenation,CWE-89
semgrep,java.jdo.datanucleus.secrets.hardcoded-connection-password.hardcoded-connection-password,CWE-798
semgrep,java.jdo.javax.secrets.hardcoded-connection-password.hardcoded-connection-password,CWE-798
semgrep,java.jedis.secrets.jedis-auth-hardcoded-password.jedis-auth-hardcoded-secret,CWE-798
semgrep,java.jedis.secrets.jedis-hardcoded-uri.jedis-hardcoded-uri,CWE-798
semgrep,java.jedis.secrets.jedis-jedisclientconfig-hardcoded-password.jedis-jedisclientconfig-hardcoded-password,CWE-798
semgrep,java.jedis.secrets.jedis-jedisfactory-hardcoded-password.jedis-jedisfactory-hardcoded-password,CWE-798
semgrep,java.jedis.secrets.jedispool-constructor-hardcoded-secret.jedispool-constructor-hardcoded-secret,CWE-798
semgrep,java.jedis.secrets.jedissentinelpool-constructor-hardcoded-secret.jedissentinelpool-constructor-hardcoded-secret,CWE-798
semgrep,java.jjwt.security.jwt-none-alg.jjwt-none-alg,CWE-327
semgrep,java.jsch.jsch-hardcoded-secret.jsch-hardcoded-secret,CWE-798
semgrep,java.lang.security.audit.active-debug-code-getstacktrace.active-debug-code-getstacktrace,CWE-489
semgrep,java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace,CWE-489
semgrep,java.lang.security.audit.anonymous-ldap-bind.anonymous-ldap-bind,CWE-287
semgrep,java.lang.security.audit.bad-hexa-conversion.bad-hexa-conversion,CWE-704
semgrep,java.lang.security.audit.blowfish-insufficient-key-size.blowfish-insufficient-key-size,CWE-326
semgrep,java.lang.security.audit.cbc-padding-oracle.cbc-padding-oracle,CWE-327
semgrep,java.lang.security.audit.command-injection-formatted-runtime-call.command-injection-formatted-runtime-call,CWE-78
